TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
5013;5128;05;A;   4;220115; 6;w;21;  257;-;  211;-;    3;-;    3;-;  251;-;  237;-;   13;-;    1;-;    3;-;    0;-;    2;-;    1;-;    1;-;    0;-;  207;-;  191;-;   16;-;    0;-;    1;-;    0;-;    2;-;    1;-;    1;-;    0;-
5013;5128;05;A;   4;220115; 6;w;22;  187;-;  126;-;    6;-;    3;-;  180;-;  170;-;    9;-;    1;-;    1;-;    0;-;    3;-;    3;-;    3;-;    0;-;  123;-;  119;-;    4;-;    0;-;    0;-;    0;-;    2;-;    1;-;    1;-;    0;-
5013;5128;05;A;   4;220115; 6;w;23;  191;-;  132;-;    3;-;    1;-;  188;-;  180;-;    8;-;    0;-;    0;-;    2;-;    1;-;    0;-;    0;-;    0;-;  131;-;  124;-;    7;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
5013;5128;05;A;   4;220115; 6;w;24;  102;-;   96;-;    3;-;    2;-;   98;-;   92;-;    6;-;    0;-;    1;-;    1;-;    0;-;    2;-;    2;-;    0;-;   94;-;   91;-;    2;-;    1;-;    0;-;    0;-;    1;-;    1;-;    1;-;    0;-
5013;5128;05;A;   4;220116; 7;s;01;   97;-;   64;-;    1;-;    0;-;   95;-;   92;-;    3;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-;    0;-;   64;-;   61;-;    3;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
5013;5128;05;A;   4;220116; 7;s;02;   78;-;   58;-;    4;-;    2;-;   74;-;   71;-;    3;-;    0;-;    0;-;    0;-;    2;-;    2;-;    1;-;    0;-;   56;-;   56;-;    0;-;    0;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-
5013;5128;05;A;   4;220116; 7;s;03;   56;-;   32;-;    1;-;    1;-;   55;-;   51;-;    4;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-;   31;-;   31;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
5013;5128;05;A;   4;220116; 7;s;04;   22;-;   20;-;    0;-;    0;-;   21;-;   19;-;    2;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;   20;-;   19;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
5013;5128;05;A;   4;220116; 7;s;05;   21;-;   28;-;    1;-;    3;-;   20;-;   19;-;    1;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-;   25;-;   21;-;    4;-;    0;-;    0;-;    1;-;    1;-;    1;-;    1;-;    0;-
5013;5128;05;A;   4;220116; 7;s;06;   45;-;   30;-;    2;-;    3;-;   40;-;   36;-;    4;-;    0;-;    3;-;    0;-;    0;-;    2;-;    2;-;    0;-;   27;-;   24;-;    3;-;    0;-;    0;-;    0;-;    1;-;    2;-;    2;-;    0;-
5013;5128;05;A;   4;220116; 7;s;07;   46;-;   39;-;    0;-;    4;-;   43;-;   34;-;    9;-;    0;-;    3;-;    0;-;    0;-;    0;-;    0;-;    0;-;   34;-;   32;-;    2;-;    0;-;    1;-;    1;-;    1;-;    2;-;    1;-;    0;-
5013;5128;05;A;   4;220116; 7;s;08;   63;-;   53;-;    3;-;    1;-;   58;-;   53;-;    5;-;    0;-;    2;-;    2;-;    1;-;    0;-;    0;-;    0;-;   52;-;   47;-;    5;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
5013;5128;05;A;   4;220116; 7;s;09;   85;-;   81;-;    2;-;    0;-;   82;-;   74;-;    8;-;    0;-;    1;-;    0;-;    1;-;    1;-;    1;-;    0;-;   80;-;   70;-;   10;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-
5013;5128;05;A;   4;220116; 7;s;10;  126;-;  163;-;    0;-;    1;-;  125;-;  121;-;    4;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;  159;-;  150;-;    9;-;    0;-;    3;-;    0;-;    0;-;    1;-;    1;-;    0;-
5013;5128;05;A;   4;220116; 7;s;11;  197;-;  220;-;    1;-;    1;-;  193;-;  187;-;    6;-;    0;-;    3;-;    1;-;    0;-;    0;-;    0;-;    0;-;  216;-;  209;-;    7;-;    0;-;    3;-;    0;-;    0;-;    1;-;    0;-;    0;-
5013;5128;05;A;   4;220116; 7;s;12;  319;-;  352;-;    3;-;    0;-;  310;-;  296;-;   14;-;    0;-;    6;-;    0;-;    2;-;    1;-;    1;-;    0;-;  349;-;  333;-;   16;-;    0;-;    3;-;    0;-;    0;-;    0;-;    0;-;    0;-
5013;5128;05;A;   4;220116; 7;s;13;  319;-;  377;-;    3;-;    2;-;  312;-;  293;-;   19;-;    0;-;    4;-;    0;-;    2;-;    1;-;    0;-;    0;-;  371;-;  353;-;   18;-;    0;-;    4;-;    0;-;    2;-;    0;-;    0;-;    0;-
5013;5128;05;A;   4;220116; 7;s;14;  381;-;  430;-;    2;-;    2;-;  373;-;  357;-;   16;-;    0;-;    6;-;    0;-;    0;-;    2;-;    2;-;    0;-;  425;-;  406;-;   18;-;    1;-;    3;-;    0;-;    2;-;    0;-;    0;-;    0;-
5013;5128;05;A;   4;220116; 7;s;15;  411;-;  489;-;    2;-;    0;-;  404;-;  386;-;   18;-;    0;-;    5;-;    0;-;    1;-;    1;-;    1;-;    0;-;  482;-;  461;-;   21;-;    0;-;    7;-;    0;-;    0;-;    0;-;    0;-;    0;-
5013;5128;05;A;   4;220116; 7;s;16;  394;-;  461;-;    3;-;    0;-;  386;-;  367;-;   19;-;    0;-;    5;-;    0;-;    0;-;    3;-;    3;-;    0;-;  457;-;  444;-;   13;-;    0;-;    4;-;    0;-;    0;-;    0;-;    0;-;    0;-
5013;5128;05;A;   4;220116; 7;s;17;  406;-;  449;-;    1;-;    1;-;  402;-;  385;-;   17;-;    0;-;    3;-;    0;-;    1;-;    0;-;    0;-;    0;-;  444;-;  426;-;   17;-;    1;-;    4;-;    0;-;    0;-;    1;-;    1;-;    0;-
5013;5128;05;A;   4;220116; 7;s;18;  389;-;  414;-;    1;-;    6;-;  388;-;  374;-;   13;-;    1;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-;  402;-;  381;-;   21;-;    0;-;    6;-;    0;-;    2;-;    4;-;    4;-;    0;-
5013;5128;05;A;   4;220116; 7;s;19;  379;-;  364;-;    3;-;    2;-;  375;-;  360;-;   15;-;    0;-;    1;-;    0;-;    3;-;    0;-;    0;-;    0;-;  358;-;  338;-;   20;-;    0;-;    4;-;    0;-;    1;-;    1;-;    1;-;    0;-
5013;5128;05;A;   4;220116; 7;s;20;  329;-;  270;-;    2;-;    5;-;  323;-;  309;-;   14;-;    0;-;    4;-;    0;-;    0;-;    2;-;    2;-;    0;-;  264;-;  256;-;    7;-;    1;-;    1;-;    1;-;    2;-;    2;-;    2;-;    0;-
5013;5128;05;A;   4;220116; 7;s;21;  262;-;  160;-;    5;-;    3;-;  254;-;  248;-;    5;-;    1;-;    3;-;    0;-;    2;-;    3;-;    3;-;    0;-;  157;-;  144;-;   13;-;    0;-;    0;-;    0;-;    2;-;    1;-;    1;-;    0;-
5013;5128;05;A;   4;220116; 7;s;22;  195;-;  133;-;    6;-;    7;-;  189;-;  179;-;   10;-;    0;-;    0;-;    0;-;    4;-;    2;-;    2;-;    0;-;  125;-;  119;-;    6;-;    0;-;    1;-;    0;-;    4;-;    3;-;    2;-;    0;-
5013;5128;05;A;   4;220116; 7;s;23;  123;-;   83;-;    2;-;    8;-;  121;-;  115;-;    6;-;    0;-;    0;-;    0;-;    0;-;    2;-;    1;-;    0;-;   74;-;   68;-;    6;-;    0;-;    1;-;    0;-;    1;-;    7;-;    3;-;    0;-
5013;5128;05;A;   4;220116; 7;s;24;   76;-;   44;-;   19;-;    2;-;   57;-;   51;-;    6;-;    0;-;    0;-;    1;-;    1;-;   17;-;   17;-;    0;-;   42;-;   38;-;    4;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;    0;-
5013;5128;05;A;   4;220117; 1;w;01;   48;-;   31;-;   11;-;   12;-;   37;-;   33;-;    4;-;    0;-;    0;-;    0;-;    1;-;   10;-;    9;-;    0;-;   19;-;   17;-;    2;-;    0;-;    0;-;    0;-;    0;-;   12;-;   12;-;    0;-
5013;5128;05;A;   4;220117; 1;w;02;   37;-;   25;-;   16;-;    8;-;   21;-;   16;-;    5;-;    0;-;    0;-;    0;-;    2;-;   14;-;   14;-;    0;-;   17;-;   12;-;    5;-;    0;-;    0;-;    0;-;    1;-;    7;-;    7;-;    0;-
5013;5128;05;A;   4;220117; 1;w;03;   33;-;   39;-;   13;-;   25;-;   20;-;   17;-;    3;-;    0;-;    0;-;    0;-;    2;-;   11;-;   10;-;    0;-;   14;-;    9;-;    4;-;    1;-;    0;-;    0;-;    4;-;   21;-;   21;-;    0;-
5013;5128;05;A;   4;220117; 1;w;04;   44;-;   43;-;   19;-;   26;-;   25;-;   19;-;    6;-;    0;-;    0;-;    0;-;    8;-;   11;-;   10;-;    0;-;   17;-;   15;-;    2;-;    0;-;    0;-;    0;-;    5;-;   21;-;   19;-;    0;-
5013;5128;05;A;   4;220117; 1;w;05;   60;-;  123;-;   21;-;   53;-;   39;-;   31;-;    7;-;    1;-;    0;-;    0;-;    7;-;   14;-;   11;-;    0;-;   70;-;   59;-;   11;-;    0;-;    0;-;    0;-;   10;-;   43;-;   35;-;    0;-
5013;5128;05;A;   4;220117; 1;w;06;  253;-;  487;-;   49;-;   65;-;  204;-;  191;-;   13;-;    0;-;    0;-;    1;-;    9;-;   39;-;   35;-;    0;-;  419;-;  377;-;   42;-;    0;-;    3;-;    0;-;   15;-;   50;-;   44;-;    0;-
5013;5128;05;A;   4;220117; 1;w;07;  527;-;  658;-;   91;-;   77;-;  434;-;  398;-;   34;-;    2;-;    2;-;    0;-;   29;-;   62;-;   54;-;    0;-;  576;-;  490;-;   84;-;    2;-;    5;-;    1;-;   19;-;   57;-;   42;-;    0;-
5013;5128;05;A;   4;220117; 1;w;08;  617;-;  786;-;   79;-;   83;-;  534;-;  464;-;   69;-;    1;-;    4;-;    0;-;   21;-;   58;-;   48;-;    0;-;  695;-;  621;-;   72;-;    2;-;    8;-;    0;-;   25;-;   58;-;   44;-;    0;-
5013;5128;05;A;   4;220117; 1;w;09;  551;-;  605;-;  115;-;  120;-;  431;-;  362;-;   69;-;    0;-;    5;-;    0;-;   34;-;   81;-;   66;-;    0;-;  483;-;  414;-;   69;-;    0;-;    2;-;    1;-;   33;-;   86;-;   73;-;    0;-
5013;5128;05;A;   4;220117; 1;w;10;  516;-;  413;-;  125;-;  111;-;  385;-;  316;-;   68;-;    1;-;    6;-;    1;-;   29;-;   95;-;   79;-;    0;-;  299;-;  258;-;   40;-;    1;-;    3;-;    0;-;   39;-;   72;-;   55;-;    0;-
5013;5128;05;A;   4;220117; 1;w;11;  489;-;  411;s;  129;-;  109;s;  354;-;  298;-;   55;-;    1;-;    6;-;    0;-;   31;-;   98;-;   85;-;    0;-;  298;s;  245;s;   53;s;    0;s;    4;s;    0;s;   27;s;   82;s;   64;s;    0;s
5013;5128;05;A;   4;220117; 1;w;12;  460;-;  416;s;  125;-;  122;s;  330;-;  277;-;   53;-;    0;-;    5;-;    1;-;   28;-;   96;-;   80;-;    0;-;  291;s;  240;s;   51;s;    0;s;    3;s;    0;s;   42;s;   80;s;   70;s;    0;s
5013;5128;05;A;   4;220117; 1;w;13;  499;-;  488;s;  119;-;  112;s;  378;-;  332;-;   46;-;    0;-;    2;-;    0;-;   25;-;   94;-;   78;-;    0;-;  374;s;  321;s;   53;s;    0;s;    2;s;    0;s;   29;s;   83;s;   74;s;    0;s
5013;5128;05;A;   4;220117; 1;w;14;  535;-;  579;s;   96;-;   97;s;  434;-;  384;-;   48;-;    2;-;    5;-;    2;-;   28;-;   66;-;   58;-;    0;-;  480;s;  417;s;   63;s;    0;s;    2;s;    0;s;   21;s;   76;s;   68;s;    0;s
5013;5128;05;A;   4;220117; 1;w;15;  623;-;  591;s;   93;-;   84;s;  527;-;  462;-;   63;-;    2;-;    3;-;    0;-;   20;-;   73;-;   60;-;    0;-;  505;s;  432;s;   72;s;    1;s;    2;s;    1;s;   23;s;   60;s;   50;s;    0;s
5013;5128;05;A;   4;220117; 1;w;16;  658;-;  599;s;   67;-;   77;s;  585;-;  484;-;   99;-;    2;-;    6;-;    0;-;   15;-;   52;-;   42;-;    0;-;  516;s;  461;s;   54;s;    1;s;    6;s;    0;s;   20;s;   57;s;   49;s;    0;s
5013;5128;05;A;   4;220117; 1;w;17;  734;-;  601;-;   60;-;   64;-;  668;-;  604;-;   62;-;    2;-;    6;-;    0;-;   15;-;   45;-;   36;-;    0;-;  535;-;  482;-;   53;-;    0;-;    2;-;    0;-;   10;-;   54;-;   43;-;    0;-
5013;5128;05;A;   4;220117; 1;w;18;  634;-;  576;-;   44;-;   44;-;  589;-;  543;-;   45;-;    1;-;    1;-;    0;-;    6;-;   38;-;   34;-;    0;-;  531;-;  483;-;   47;-;    1;-;    1;-;    0;-;    6;-;   38;-;   31;-;    0;-
5013;5128;05;A;   4;220117; 1;w;19;  398;-;  346;-;   37;-;   21;-;  360;-;  338;-;   22;-;    0;-;    1;-;    0;-;    4;-;   33;-;   29;-;    0;-;  323;-;  302;-;   20;-;    1;-;    2;-;    0;-;    1;-;   20;-;   16;-;    0;-
5013;5128;05;A;   4;220117; 1;w;20;  277;-;  221;-;   25;-;   16;-;  250;-;  224;-;   26;-;    0;-;    2;-;    0;-;    3;-;   22;-;   19;-;    0;-;  204;-;  189;-;   14;-;    1;-;    1;-;    0;-;    2;-;   14;-;   14;-;    0;-
5013;5128;05;A;   4;220117; 1;w;21;  176;-;  185;-;   13;-;   21;-;  161;-;  148;-;   12;-;    1;-;    2;-;    0;-;    0;-;   13;-;   11;-;    0;-;  164;-;  149;-;   15;-;    0;-;    0;-;    0;-;    2;-;   19;-;   14;-;    0;-
5013;5128;05;A;   4;220117; 1;w;22;  149;-;  144;-;    6;-;   16;-;  143;-;  132;-;   11;-;    0;-;    0;-;    0;-;    2;-;    4;-;    4;-;    0;-;  128;-;  120;-;    8;-;    0;-;    0;-;    0;-;    1;-;   15;-;   13;-;    0;-
5013;5128;05;A;   4;220117; 1;w;23;  167;-;  108;-;   14;-;   11;-;  153;-;  145;-;    7;-;    1;-;    0;-;    0;-;    1;-;   13;-;   12;-;    0;-;   97;-;   87;-;    9;-;    1;-;    0;-;    0;-;    2;-;    9;-;    9;-;    0;-
5013;5128;05;A;   4;220117; 1;w;24;   72;-;   47;-;   13;-;    6;-;   59;-;   50;-;    9;-;    0;-;    0;-;    1;-;    1;-;   11;-;    7;-;    0;-;   41;-;   35;-;    5;-;    1;-;    0;-;    0;-;    1;-;    5;-;    4;-;    0;-
5013;5128;05;A;   4;220118; 2;w;01;   43;-;   34;-;   10;-;    9;-;   33;-;   31;-;    2;-;    0;-;    0;-;    0;-;    1;-;    9;-;    6;-;    0;-;   25;-;   21;-;    4;-;    0;-;    0;-;    0;-;    0;-;    9;-;    6;-;    0;-
5013;5128;05;A;   4;220118; 2;w;02;   35;-;   22;-;   11;-;    9;-;   24;-;   17;-;    7;-;    0;-;    0;-;    0;-;    3;-;    8;-;    5;-;    0;-;   13;-;    8;-;    4;-;    1;-;    0;-;    0;-;    1;-;    8;-;    7;-;    0;-
5013;5128;05;A;   4;220118; 2;w;03;   28;-;   22;-;   12;-;   10;-;   16;-;   10;-;    6;-;    0;-;    0;-;    0;-;    2;-;   10;-;    9;-;    0;-;   12;-;    8;-;    4;-;    0;-;    0;-;    0;-;    2;-;    8;-;    6;-;    0;-
5013;5128;05;A;   4;220118; 2;w;04;   30;-;   45;-;   15;-;   22;-;   15;-;    9;-;    6;-;    0;-;    0;-;    0;-;    7;-;    8;-;    6;-;    0;-;   23;-;   19;-;    3;-;    1;-;    0;-;    0;-;    8;-;   14;-;   12;-;    0;-
5013;5128;05;A;   4;220118; 2;w;05;   64;-;   77;-;   27;-;   25;-;   37;-;   31;-;    6;-;    0;-;    0;-;    0;-;    6;-;   21;-;   18;-;    0;-;   51;-;   45;-;    6;-;    0;-;    1;-;    0;-;    9;-;   16;-;   13;-;    0;-
5013;5128;05;A;   4;220118; 2;w;06;  243;-;  485;-;   60;-;   76;-;  183;-;  172;-;   11;-;    0;-;    0;-;    1;-;    8;-;   51;-;   44;-;    0;-;  408;-;  370;-;   38;-;    0;-;    1;-;    0;-;   20;-;   56;-;   50;-;    0;-
5013;5128;05;A;   4;220118; 2;w;07;  513;-;  587;-;  107;-;   62;-;  404;-;  363;-;   40;-;    1;-;    2;-;    0;-;   34;-;   73;-;   64;-;    0;-;  519;-;  445;-;   73;-;    1;-;    6;-;    1;-;   19;-;   42;-;   34;-;    0;-
5013;5128;05;A;   4;220118; 2;w;08;  725;-;  819;-;  127;-;  121;-;  597;-;  520;-;   73;-;    4;-;    1;-;    0;-;   36;-;   91;-;   74;-;    0;-;  691;-;  608;-;   83;-;    0;-;    7;-;    0;-;   31;-;   90;-;   71;-;    0;-
5013;5128;05;A;   4;220118; 2;w;09;  579;-;  603;s;  118;-;   87;s;  459;-;  380;-;   78;-;    1;-;    2;-;    0;-;   29;-;   89;-;   72;-;    0;-;  510;s;  446;s;   64;s;    0;s;    6;s;    0;s;   22;s;   65;s;   54;s;    0;s
5013;5128;05;A;   4;220118; 2;w;10;  550;-;  470;s;  137;-;  124;s;  406;-;  337;-;   68;-;    1;-;    7;-;    0;-;   45;-;   92;-;   81;-;    0;-;  346;s;  302;s;   44;s;    0;s;    0;s;    0;s;   33;s;   91;s;   77;s;    0;s
5013;5128;05;A;   4;220118; 2;w;11;  489;-;  442;s;  130;-;  113;s;  352;-;  289;-;   62;-;    1;-;    7;-;    1;-;   26;-;  103;-;   86;-;    0;-;  326;s;  275;s;   51;s;    0;s;    3;s;    0;s;   32;s;   81;s;   68;s;    0;s
5013;5128;05;A;   4;220118; 2;w;12;  438;-;  472;s;  116;-;  124;s;  317;-;  263;-;   54;-;    0;-;    5;-;    0;-;   33;-;   83;-;   70;-;    0;-;  343;s;  301;s;   42;s;    0;s;    5;s;    0;s;   27;s;   97;s;   81;s;    0;s
5013;5128;05;A;   4;220118; 2;w;13;  497;-;  494;s;  100;-;   96;s;  394;-;  334;-;   59;-;    1;-;    3;-;    0;-;   26;-;   74;-;   59;-;    0;-;  396;s;  336;s;   60;s;    0;s;    2;s;    0;s;   26;s;   70;s;   62;s;    0;s
5013;5128;05;A;   4;220118; 2;w;14;  528;-;  578;s;   93;-;  102;s;  430;-;  382;-;   47;-;    1;-;    5;-;    0;-;   15;-;   78;-;   65;-;    0;-;  472;s;  413;s;   59;s;    0;s;    4;s;    0;s;   21;s;   81;s;   71;s;    0;s
5013;5128;05;A;   4;220118; 2;w;15;  692;-;  542;s;  102;-;   76;s;  582;-;  513;-;   69;-;    0;-;    8;-;    2;-;   23;-;   77;-;   63;-;    0;-;  464;s;  397;s;   65;s;    2;s;    2;s;    1;s;   16;s;   59;s;   51;s;    0;s
5013;5128;05;A;   4;220118; 2;w;16;  686;-;  575;-;   86;-;   81;-;  593;-;  524;-;   68;-;    1;-;    7;-;    0;-;   22;-;   64;-;   54;-;    0;-;  487;-;  431;-;   55;-;    1;-;    7;-;    1;-;   14;-;   66;-;   54;-;    0;-
5013;5128;05;A;   4;220118; 2;w;17;  789;-;  652;-;   78;-;   59;-;  706;-;  651;-;   55;-;    0;-;    5;-;    0;-;   14;-;   64;-;   51;-;    0;-;  588;-;  538;-;   50;-;    0;-;    5;-;    0;-;   15;-;   44;-;   40;-;    0;-
5013;5128;05;A;   4;220118; 2;w;18;  603;-;  566;-;   42;-;   46;-;  555;-;  514;-;   38;-;    3;-;    6;-;    0;-;   10;-;   32;-;   26;-;    0;-;  519;-;  480;-;   39;-;    0;-;    1;-;    0;-;    3;-;   43;-;   37;-;    0;-
5013;5128;05;A;   4;220118; 2;w;19;  645;-;  355;-;   81;-;   33;-;  557;-;  504;-;   52;-;    1;-;    7;-;    0;-;    7;-;   74;-;   68;-;    0;-;  320;-;  300;-;   19;-;    1;-;    2;-;    0;-;    7;-;   26;-;   20;-;    0;-
5013;5128;05;A;   4;220118; 2;w;20;  632;-;  253;-;  144;-;   23;-;  481;-;  425;-;   54;-;    2;-;    7;-;    0;-;   14;-;  130;-;  110;-;    0;-;  229;-;  213;-;   14;-;    2;-;    1;-;    0;-;    3;-;   20;-;   15;-;    0;-
5013;5128;05;A;   4;220118; 2;w;21;  518;-;  191;-;  105;-;   17;-;  401;-;  332;-;   62;-;    7;-;   12;-;    1;-;    8;-;   96;-;   81;-;    0;-;  172;-;  160;-;   12;-;    0;-;    2;-;    0;-;    6;-;   11;-;    7;-;    0;-
5013;5128;05;A;   4;220118; 2;w;22;  162;-;  217;-;    5;-;   17;-;  155;-;  145;-;    9;-;    1;-;    2;-;    0;-;    2;-;    3;-;    3;-;    0;-;  200;-;  182;-;   18;-;    0;-;    0;-;    0;-;    1;-;   16;-;   14;-;    0;-
5013;5128;05;A;   4;220118; 2;w;23;  156;-;  100;-;   14;-;   13;-;  142;-;  136;-;    6;-;    0;-;    0;-;    1;-;    2;-;   11;-;    8;-;    0;-;   87;-;   76;-;   11;-;    0;-;    0;-;    0;-;    1;-;   12;-;   12;-;    0;-
5013;5128;05;A;   4;220118; 2;w;24;   98;-;   53;-;   18;-;   10;-;   80;-;   71;-;    9;-;    0;-;    0;-;    1;-;    1;-;   16;-;   14;-;    0;-;   43;-;   39;-;    4;-;    0;-;    0;-;    0;-;    1;-;    9;-;    8;-;    0;-
5013;5128;05;A;   4;220119; 3;w;01;   52;-;   30;-;   14;-;   10;-;   38;-;   29;-;    9;-;    0;-;    0;-;    0;-;    2;-;   12;-;    9;-;    0;-;   20;-;   18;-;    2;-;    0;-;    0;-;    0;-;    1;-;    9;-;    8;-;    0;-
5013;5128;05;A;   4;220119; 3;w;02;   36;-;   27;-;   15;-;   11;-;   21;-;   16;-;    5;-;    0;-;    0;-;    0;-;    3;-;   12;-;    8;-;    0;-;   15;-;   11;-;    4;-;    0;-;    1;-;    0;-;    2;-;    9;-;    8;-;    0;-
5013;5128;05;A;   4;220119; 3;w;03;   24;-;   27;-;   13;-;   13;-;   11;-;    6;-;    5;-;    0;-;    0;-;    0;-;    1;-;   12;-;   11;-;    0;-;   14;-;   11;-;    3;-;    0;-;    0;-;    0;-;    3;-;   10;-;    9;-;    0;-
5013;5128;05;A;   4;220119; 3;w;04;   40;-;   38;-;   17;-;   19;-;   23;-;   13;-;   10;-;    0;-;    0;-;    0;-;   11;-;    6;-;    5;-;    0;-;   19;-;   17;-;    2;-;    0;-;    0;-;    0;-;    9;-;   10;-;    8;-;    0;-
5013;5128;05;A;   4;220119; 3;w;05;   67;-;   89;-;   21;-;   41;-;   46;-;   40;-;    5;-;    1;-;    0;-;    0;-;    6;-;   15;-;   15;-;    0;-;   48;-;   43;-;    5;-;    0;-;    0;-;    0;-;   10;-;   31;-;   27;-;    0;-
5013;5128;05;A;   4;220119; 3;w;06;  253;-;  444;-;   71;-;   63;-;  181;-;  170;-;   11;-;    0;-;    1;-;    1;-;   10;-;   60;-;   51;-;    0;-;  381;-;  354;-;   27;-;    0;-;    0;-;    0;-;   21;-;   42;-;   32;-;    0;-
5013;5128;05;A;   4;220119; 3;w;07;  516;-;  605;-;  116;-;   79;-;  398;-;  360;-;   38;-;    0;-;    2;-;    0;-;   35;-;   81;-;   70;-;    0;-;  523;-;  447;-;   76;-;    0;-;    3;-;    0;-;   18;-;   61;-;   44;-;    0;-
5013;5128;05;A;   4;220119; 3;w;08;  729;-;  788;-;  127;-;  103;-;  600;-;  530;-;   69;-;    1;-;    2;-;    1;-;   27;-;   99;-;   82;-;    0;-;  681;-;  588;-;   92;-;    1;-;    4;-;    1;-;   29;-;   73;-;   59;-;    0;-
5013;5128;05;A;   4;220119; 3;w;09;  580;-;  574;s;  125;-;  129;s;  450;-;  375;-;   74;-;    1;-;    5;-;    0;-;   43;-;   82;-;   70;-;    0;-;  443;s;  385;s;   58;s;    0;s;    2;s;    0;s;   37;s;   92;s;   76;s;    0;s
5013;5128;05;A;   4;220119; 3;w;10;  525;-;  459;s;  106;-;  149;s;  410;-;  337;-;   73;-;    0;-;    9;-;    0;-;   19;-;   87;-;   75;-;    0;-;  306;s;  264;s;   42;s;    0;s;    4;s;    0;s;   42;s;  107;s;   89;s;    0;s
5013;5128;05;A;   4;220119; 3;w;11;  460;-;  468;s;  147;-;  145;s;  303;-;  254;-;   48;-;    1;-;   10;-;    0;-;   32;-;  115;-;  103;-;    0;-;  319;s;  273;s;   46;s;    0;s;    4;s;    0;s;   35;s;  110;s;   90;s;    0;s
5013;5128;05;A;   4;220119; 3;w;12;  497;-;  429;s;  132;-;  114;s;  359;-;  305;-;   54;-;    0;-;    6;-;    1;-;   32;-;   99;-;   83;-;    0;-;  313;s;  264;s;   49;s;    0;s;    2;s;    0;s;   32;s;   82;s;   71;s;    0;s
5013;5128;05;A;   4;220119; 3;w;13;  495;-;  503;s;  107;-;  124;s;  382;-;  329;-;   53;-;    0;-;    6;-;    0;-;   29;-;   78;-;   64;-;    0;-;  375;s;  316;s;   58;s;    1;s;    4;s;    1;s;   38;s;   85;s;   72;s;    0;s
5013;5128;05;A;   4;220119; 3;w;14;  553;-;  573;s;  108;-;  127;s;  441;-;  386;-;   55;-;    0;-;    4;-;    0;-;   29;-;   79;-;   67;-;    0;-;  442;s;  391;s;   50;s;    1;s;    4;s;    1;s;   30;s;   96;s;   87;s;    0;s
5013;5128;05;A;   4;220119; 3;w;15;  613;-;  566;s;  105;-;  107;s;  504;-;  462;-;   41;-;    1;-;    4;-;    0;-;   16;-;   89;-;   76;-;    0;-;  454;s;  389;s;   64;s;    1;s;    5;s;    2;s;   26;s;   79;s;   66;s;    0;s
5013;5128;05;A;   4;220119; 3;w;16;  675;-;  625;s;   74;-;   89;s;  599;-;  517;-;   82;-;    0;-;    2;-;    0;-;   18;-;   56;-;   43;-;    0;-;  530;s;  472;s;   58;s;    0;s;    6;s;    0;s;   19;s;   70;s;   61;s;    0;s
5013;5128;05;A;   4;220119; 3;w;17;  744;-;  613;s;   52;-;   73;s;  688;-;  611;-;   77;-;    0;-;    4;-;    0;-;   14;-;   38;-;   32;-;    0;-;  534;s;  491;s;   43;s;    0;s;    6;s;    0;s;   10;s;   63;s;   52;s;    0;s
5013;5128;05;A;   4;220119; 3;w;18;  656;-;  578;-;   47;-;   50;-;  605;-;  560;-;   45;-;    0;-;    4;-;    0;-;    8;-;   39;-;   30;-;    0;-;  522;-;  489;-;   33;-;    0;-;    6;-;    0;-;    7;-;   43;-;   35;-;    0;-
