TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4408;5116;05;A;  42;220620; 1;w;22; 1062;-;  989;-;  101;-;   97;-;  950;-;  851;-;   94;-;    5;-;    4;-;    0;-;   12;-;   89;-;   70;-;    7;-;  881;-;  811;-;   64;-;    6;-;    7;-;    1;-;   23;-;   73;-;   50;-;    4;-
4408;5116;05;A;  42;220620; 1;w;23;  838;-;  738;-;   98;-;   90;-;  725;-;  657;-;   67;-;    1;-;    7;-;    1;-;   14;-;   83;-;   62;-;    8;-;  640;-;  584;-;   52;-;    4;-;    5;-;    0;-;   15;-;   75;-;   58;-;    3;-
4408;5116;05;A;  42;220620; 1;w;24;  510;-;  448;-;   80;-;   71;-;  423;-;  379;-;   43;-;    1;-;    3;-;    2;-;   10;-;   68;-;   50;-;    4;-;  368;-;  324;-;   38;-;    6;-;    5;-;    0;-;   13;-;   58;-;   44;-;    4;-
4408;5116;05;A;  42;220621; 2;w;01;  389;-;  297;-;   67;-;   58;-;  312;-;  284;-;   27;-;    1;-;    6;-;    0;-;    3;-;   64;-;   45;-;    4;-;  232;-;  208;-;   24;-;    0;-;    3;-;    2;-;    7;-;   49;-;   27;-;    4;-
4408;5116;05;A;  42;220621; 2;w;02;  291;-;  228;-;   77;-;   73;-;  197;-;  171;-;   23;-;    3;-;   14;-;    0;-;    8;-;   69;-;   54;-;    3;-;  151;-;  118;-;   33;-;    0;-;    2;-;    1;-;   11;-;   61;-;   46;-;    2;-
4408;5116;05;A;  42;220621; 2;w;03;  215;-;  226;-;   79;-;   94;-;  129;-;  108;-;   20;-;    1;-;    6;-;    0;-;   11;-;   68;-;   50;-;    1;-;  127;-;   99;-;   28;-;    0;-;    2;-;    0;-;   16;-;   78;-;   59;-;    3;-
4408;5116;05;A;  42;220621; 2;w;04;  246;-;  320;-;  105;-;  140;-;  130;-;  109;-;   19;-;    2;-;    8;-;    1;-;   28;-;   76;-;   59;-;    3;-;  177;-;  155;-;   22;-;    0;-;    0;-;    1;-;   27;-;  112;-;   78;-;    3;-
4408;5116;05;A;  42;220621; 2;w;05;  571;-;  679;-;  166;-;  196;-;  398;-;  355;-;   38;-;    5;-;    3;-;    1;-;   50;-;  115;-;   96;-;    4;-;  474;-;  423;-;   48;-;    3;-;    5;-;    0;-;   44;-;  152;-;  122;-;    4;-
4408;5116;05;A;  42;220621; 2;w;06; 1781;-; 1794;-;  340;-;  315;-; 1419;-; 1242;-;  166;-;   11;-;    2;-;    3;-;   89;-;  248;-;  207;-;   20;-; 1449;-; 1300;-;  133;-;   16;-;   15;-;    3;-;   52;-;  260;-;  200;-;   15;-
4408;5116;05;A;  42;220621; 2;w;07; 2545;-; 2871;-;  399;-;  436;-; 2099;-; 1729;-;  362;-;    8;-;   16;-;    1;-;  102;-;  296;-;  238;-;   31;-; 2388;-; 2007;-;  363;-;   18;-;   17;-;    2;-;  113;-;  321;-;  272;-;   30;-
4408;5116;05;A;  42;220621; 2;w;08; 2689;s; 3200;-;  407;s;  432;-; 2245;s; 1891;s;  347;s;    7;s;   18;s;    3;s;  123;s;  281;s;  236;s;   19;s; 2726;-; 2419;-;  293;-;   14;-;   19;-;    3;-;   93;-;  336;-;  269;-;   23;-
4408;5116;05;A;  42;220621; 2;w;09; 2509;s; 3048;-;  433;s;  528;-; 2025;s; 1675;s;  346;s;    4;s;   22;s;    2;s;  142;s;  289;s;  237;s;   29;s; 2463;-; 2190;-;  263;-;   10;-;   24;-;    9;-;  158;-;  361;-;  292;-;   33;-
4408;5116;05;A;  42;220621; 2;w;10; 1919;-; 2721;-;  406;-;  614;-; 1472;-; 1222;-;  243;-;    7;-;   27;-;    3;-;  107;-;  296;-;  243;-;   14;-; 2062;-; 1788;-;  259;-;   15;-;   20;-;   11;-;  151;-;  452;-;  383;-;   25;-
4408;5116;05;A;  42;220621; 2;w;11; 1857;-; 2334;-;  438;-;  664;-; 1366;-; 1132;-;  231;-;    3;-;   34;-;    6;-;  109;-;  323;-;  272;-;   19;-; 1629;-; 1353;-;  269;-;    7;-;   26;-;    6;-;  138;-;  520;-;  438;-;   15;-
4408;5116;05;A;  42;220621; 2;w;12; 1997;-; 2152;-;  433;-;  562;-; 1510;-; 1253;-;  253;-;    4;-;   33;-;    4;-;   96;-;  333;-;  266;-;   21;-; 1545;-; 1308;-;  230;-;    7;-;   19;-;    7;-;  117;-;  438;-;  368;-;   26;-
4408;5116;05;A;  42;220621; 2;w;13; 2287;-; 2309;-;  480;-;  538;-; 1754;-; 1511;-;  231;-;   12;-;   34;-;    2;-;  111;-;  367;-;  300;-;   19;-; 1723;-; 1487;-;  225;-;   11;-;   23;-;    0;-;  133;-;  405;-;  338;-;   25;-
4408;5116;05;A;  42;220621; 2;w;14; 2744;s; 2365;-;  492;s;  516;-; 2203;s; 1911;s;  282;s;   10;s;   33;s;    4;s;  131;s;  357;s;  296;s;   16;s; 1806;-; 1564;-;  229;-;   13;-;   21;-;    3;-;  118;-;  395;-;  336;-;   22;-
4408;5116;05;A;  42;220621; 2;w;15; 2880;s; 2706;-;  453;s;  482;-; 2380;s; 2097;s;  274;s;    9;s;   24;s;    3;s;  129;s;  321;s;  264;s;   23;s; 2179;-; 1869;-;  301;-;    9;-;   17;-;    0;-;  100;-;  382;-;  320;-;   28;-
4408;5116;05;A;  42;220621; 2;w;16; 2799;s; 2658;-;  413;s;  376;-; 2339;s; 2048;s;  280;s;   11;s;   25;s;    4;s;  101;s;  308;s;  254;s;   22;s; 2239;-; 1911;-;  319;-;    9;-;   13;-;    5;-;   94;-;  277;-;  235;-;   30;-
4408;5116;05;A;  42;220621; 2;w;17; 2730;s; 2976;-;  335;s;  309;-; 2345;s; 2075;s;  259;s;   11;s;   23;s;    5;s;   77;s;  253;s;  218;s;   27;s; 2619;-; 2262;-;  336;-;   21;-;   21;-;    2;-;   71;-;  236;-;  196;-;   27;-
4408;5116;05;A;  42;220621; 2;w;18; 2735;s; 2495;-;  289;s;  246;-; 2419;s; 2168;s;  237;s;   14;s;   14;s;    3;s;   78;s;  208;s;  162;s;   13;s; 2208;-; 1965;-;  227;-;   16;-;   22;-;    2;-;   55;-;  189;-;  156;-;   19;-
4408;5116;05;A;  42;220621; 2;w;19; 2253;-; 2012;-;  242;-;  183;-; 1985;-; 1818;-;  161;-;    6;-;   15;-;    2;-;   41;-;  199;-;  152;-;   11;-; 1800;-; 1588;-;  200;-;   12;-;   20;-;    1;-;   40;-;  142;-;  117;-;    9;-
4408;5116;05;A;  42;220621; 2;w;20; 1574;-; 1447;-;  192;-;  152;-; 1360;-; 1211;-;  135;-;   14;-;    8;-;    4;-;   32;-;  156;-;  122;-;   14;-; 1269;-; 1115;-;  135;-;   19;-;   17;-;    1;-;   34;-;  117;-;   96;-;    9;-
4408;5116;05;A;  42;220621; 2;w;21; 1396;-; 1276;-;  142;-;  143;-; 1228;-; 1123;-;   97;-;    8;-;   16;-;    3;-;   24;-;  115;-;   84;-;   10;-; 1111;-;  991;-;  104;-;   16;-;   14;-;    0;-;   25;-;  118;-;   91;-;    8;-
4408;5116;05;A;  42;220621; 2;w;22; 1149;-;  972;-;  157;-;  112;-;  982;-;  889;-;   85;-;    8;-;    3;-;    3;-;   19;-;  135;-;  113;-;    7;-;  847;-;  774;-;   67;-;    6;-;    9;-;    1;-;   21;-;   90;-;   74;-;    4;-
4408;5116;05;A;  42;220621; 2;w;23;  887;-;  744;-;  115;-;   83;-;  761;-;  702;-;   54;-;    5;-;    7;-;    0;-;   13;-;  102;-;   73;-;    4;-;  655;-;  603;-;   43;-;    9;-;    5;-;    0;-;   19;-;   64;-;   45;-;    1;-
4408;5116;05;A;  42;220621; 2;w;24;  464;-;  493;-;   85;-;   76;-;  374;-;  334;-;   37;-;    3;-;    3;-;    0;-;   12;-;   73;-;   61;-;    2;-;  412;-;  375;-;   33;-;    4;-;    1;-;    0;-;   11;-;   65;-;   50;-;    4;-
4408;5116;05;A;  42;220622; 3;w;01;  315;-;  311;-;   83;-;   71;-;  228;-;  208;-;   19;-;    1;-;    2;-;    1;-;    5;-;   77;-;   54;-;    2;-;  238;-;  208;-;   30;-;    0;-;    2;-;    0;-;    9;-;   62;-;   48;-;    0;-
4408;5116;05;A;  42;220622; 3;w;02;  249;-;  216;-;   79;-;   68;-;  165;-;  149;-;   16;-;    0;-;    1;-;    0;-;    8;-;   71;-;   59;-;    4;-;  143;-;  123;-;   19;-;    1;-;    4;-;    1;-;    7;-;   60;-;   44;-;    1;-
4408;5116;05;A;  42;220622; 3;w;03;  192;-;  212;-;   83;-;   86;-;  107;-;   90;-;   17;-;    0;-;    1;-;    0;-;   12;-;   71;-;   59;-;    1;-;  125;-;   91;-;   33;-;    1;-;    0;-;    0;-;   11;-;   75;-;   52;-;    1;-
4408;5116;05;A;  42;220622; 3;w;04;  200;-;  337;-;   75;-;  151;-;  120;-;  102;-;   18;-;    0;-;    1;-;    0;-;   17;-;   58;-;   44;-;    4;-;  181;-;  155;-;   25;-;    1;-;    1;-;    1;-;   19;-;  131;-;  100;-;    4;-
4408;5116;05;A;  42;220622; 3;w;05;  610;-;  649;-;  186;-;  182;-;  417;-;  359;-;   52;-;    6;-;    0;-;    1;-;   45;-;  140;-;  121;-;    7;-;  459;-;  417;-;   41;-;    1;-;    3;-;    1;-;   32;-;  149;-;  104;-;    5;-
4408;5116;05;A;  42;220622; 3;w;06; 1799;-; 1764;-;  384;-;  317;-; 1398;-; 1235;-;  149;-;   14;-;    6;-;    2;-;  108;-;  274;-;  233;-;   11;-; 1415;-; 1260;-;  144;-;   11;-;   11;-;    2;-;   66;-;  249;-;  196;-;   21;-
4408;5116;05;A;  42;220622; 3;w;07; 2592;-; 2781;-;  432;-;  481;-; 2119;-; 1734;-;  371;-;   14;-;   14;-;    3;-;  103;-;  326;-;  270;-;   27;-; 2269;-; 1922;-;  323;-;   24;-;   11;-;    4;-;  142;-;  335;-;  264;-;   20;-
4408;5116;05;A;  42;220622; 3;w;08; 2648;s; 3163;-;  522;s;  423;-; 2091;s; 1781;s;  303;s;    7;s;   12;s;    0;s;  158;s;  364;s;  295;s;   23;s; 2691;-; 2384;-;  293;-;   14;-;   24;-;    6;-;  106;-;  311;-;  254;-;   25;-
4408;5116;05;A;  42;220622; 3;w;09; 2386;s; 3080;-;  567;s;  497;-; 1788;s; 1477;s;  306;s;    5;s;   15;s;    5;s;  152;s;  410;s;  338;s;   16;s; 2534;-; 2214;-;  306;-;   14;-;   21;-;    5;-;  146;-;  346;-;  285;-;   28;-
4408;5116;05;A;  42;220622; 3;w;10; 2165;s; 2579;-;  542;s;  584;-; 1588;s; 1320;s;  260;s;    8;s;   19;s;    6;s;  150;s;  386;s;  310;s;   16;s; 1940;-; 1700;-;  232;-;    8;-;   27;-;   10;-;  125;-;  449;-;  377;-;   28;-
4408;5116;05;A;  42;220622; 3;w;11; 1897;-; 2215;-;  490;-;  586;-; 1361;-; 1108;-;  241;-;   12;-;   24;-;    2;-;  118;-;  370;-;  318;-;   22;-; 1580;-; 1332;-;  241;-;    7;-;   31;-;    5;-;  118;-;  463;-;  384;-;   18;-
4408;5116;05;A;  42;220622; 3;w;12; 2053;-; 2314;-;  507;-;  560;-; 1489;-; 1240;-;  243;-;    6;-;   27;-;    6;-;  115;-;  386;-;  319;-;   30;-; 1710;-; 1425;-;  276;-;    9;-;   25;-;    0;-;  115;-;  445;-;  367;-;   19;-
4408;5116;05;A;  42;220622; 3;w;13; 2500;s; 2275;-;  540;s;  525;-; 1913;s; 1643;s;  260;s;   10;s;   25;s;    4;s;  131;s;  405;s;  342;s;   22;s; 1686;-; 1460;-;  220;-;    6;-;   30;-;    5;-;  123;-;  397;-;  344;-;   34;-
4408;5116;05;A;  42;220622; 3;w;14; 2644;s; 2324;-;  556;s;  486;-; 2034;s; 1779;s;  243;s;   12;s;   32;s;    4;s;  135;s;  417;s;  341;s;   22;s; 1789;-; 1536;-;  246;-;    7;-;   26;-;    2;-;  112;-;  372;-;  307;-;   23;-
4408;5116;05;A;  42;220622; 3;w;15; 2535;s; 2567;-;  480;s;  438;-; 2021;s; 1778;s;  227;s;   16;s;   23;s;    3;s;  107;s;  370;s;  306;s;   11;s; 2079;-; 1780;-;  283;-;   16;-;   23;-;    2;-;  105;-;  331;-;  268;-;   27;-
4408;5116;05;A;  42;220622; 3;w;16; 2712;s; 2772;-;  363;s;  400;-; 2292;s; 1997;s;  285;s;   10;s;   28;s;    5;s;   86;s;  272;s;  221;s;   29;s; 2322;-; 1954;-;  345;-;   23;-;   23;-;    3;-;  107;-;  290;-;  236;-;   27;-
4408;5116;05;A;  42;220622; 3;w;17; 3530;s; 2959;-;  417;s;  337;-; 3052;s; 2733;s;  313;s;    6;s;   26;s;    9;s;   76;s;  332;s;  274;s;   35;s; 2580;-; 2239;-;  317;-;   24;-;   20;-;    0;-;   69;-;  268;-;  224;-;   22;-
4408;5116;05;A;  42;220622; 3;w;18; 2477;-; 2535;-;  268;-;  240;-; 2169;-; 1967;-;  193;-;    9;-;   12;-;    2;-;   53;-;  213;-;  185;-;   28;-; 2260;-; 2015;-;  225;-;   20;-;   21;-;    4;-;   55;-;  181;-;  152;-;   14;-
4408;5116;05;A;  42;220622; 3;w;19; 2537;-; 2066;-;  362;-;  209;-; 2144;-; 1940;-;  188;-;   16;-;   20;-;    4;-;   45;-;  313;-;  245;-;   11;-; 1832;-; 1591;-;  224;-;   17;-;    9;-;    3;-;   43;-;  163;-;  136;-;   16;-
4408;5116;05;A;  42;220622; 3;w;20; 1752;-; 1595;-;  211;-;  160;-; 1524;-; 1381;-;  128;-;   15;-;    8;-;    4;-;   38;-;  169;-;  128;-;    9;-; 1417;-; 1242;-;  165;-;   10;-;    7;-;    1;-;   34;-;  125;-;  103;-;   11;-
4408;5116;05;A;  42;220622; 3;w;21; 1393;-; 1261;-;  139;-;  122;-; 1240;-; 1130;-;  102;-;    8;-;    8;-;    2;-;   24;-;  113;-;   89;-;    6;-; 1122;-; 1012;-;  100;-;   10;-;    8;-;    3;-;   27;-;   92;-;   65;-;    9;-
4408;5116;05;A;  42;220622; 3;w;22; 1159;-; 1089;-;  108;-;  108;-; 1035;-;  937;-;   90;-;    8;-;   10;-;    3;-;   13;-;   92;-;   74;-;    6;-;  961;-;  874;-;   73;-;   14;-;   13;-;    0;-;   21;-;   87;-;   69;-;    7;-
4408;5116;05;A;  42;220622; 3;w;23; 1056;-;  887;-;  134;-;   86;-;  916;-;  841;-;   69;-;    6;-;    2;-;    2;-;   14;-;  118;-;   85;-;    4;-;  789;-;  735;-;   50;-;    4;-;    5;-;    1;-;   14;-;   71;-;   57;-;    7;-
4408;5116;05;A;  42;220622; 3;w;24;  603;-;  538;-;   96;-;   85;-;  502;-;  444;-;   52;-;    6;-;    5;-;    2;-;    8;-;   86;-;   67;-;    0;-;  447;-;  408;-;   34;-;    5;-;    2;-;    1;-;   12;-;   72;-;   55;-;    4;-
4408;5116;05;A;  42;220623; 4;w;01;  376;-;  363;-;   91;-;   72;-;  283;-;  251;-;   30;-;    2;-;    2;-;    3;-;    1;-;   87;-;   65;-;    0;-;  282;-;  251;-;   30;-;    1;-;    4;-;    1;-;   10;-;   61;-;   42;-;    5;-
4408;5116;05;A;  42;220623; 4;w;02;  236;-;  252;-;   60;-;   81;-;  170;-;  153;-;   17;-;    0;-;    3;-;    0;-;    6;-;   54;-;   41;-;    3;-;  167;-;  143;-;   21;-;    3;-;    2;-;    0;-;   13;-;   68;-;   49;-;    2;-
4408;5116;05;A;  42;220623; 4;w;03;  191;-;  244;-;   79;-;   82;-;  105;-;   90;-;   15;-;    0;-;    2;-;    0;-;   11;-;   68;-;   56;-;    5;-;  158;-;  117;-;   40;-;    1;-;    2;-;    0;-;   16;-;   66;-;   46;-;    2;-
4408;5116;05;A;  42;220623; 4;w;04;  273;-;  352;-;  117;-;  140;-;  154;-;  129;-;   23;-;    2;-;    1;-;    0;-;   22;-;   95;-;   79;-;    1;-;  206;-;  175;-;   29;-;    2;-;    1;-;    1;-;   24;-;  115;-;   81;-;    5;-
4408;5116;05;A;  42;220623; 4;w;05;  600;-;  695;-;  180;-;  207;-;  410;-;  365;-;   39;-;    6;-;    2;-;    1;-;   57;-;  122;-;  101;-;    8;-;  477;-;  412;-;   61;-;    4;-;    3;-;    0;-;   43;-;  164;-;  129;-;    8;-
4408;5116;05;A;  42;220623; 4;w;06; 1831;-; 1815;-;  346;-;  325;-; 1463;-; 1290;-;  163;-;   10;-;   10;-;    1;-;   88;-;  257;-;  218;-;   12;-; 1475;-; 1296;-;  167;-;   12;-;    7;-;    6;-;   66;-;  253;-;  210;-;    8;-
4408;5116;05;A;  42;220623; 4;w;07; 2656;s; 2708;-;  400;s;  436;-; 2204;s; 1784;s;  412;s;    8;s;   19;s;    2;s;  127;s;  271;s;  220;s;   33;s; 2228;-; 1874;-;  331;-;   23;-;   16;-;    5;-;  119;-;  312;-;  255;-;   28;-
4408;5116;05;A;  42;220623; 4;w;08; 2826;s; 3153;-;  437;s;  441;-; 2346;s; 1958;s;  379;s;    9;s;   16;s;    1;s;  143;s;  293;s;  239;s;   27;s; 2670;-; 2333;-;  326;-;   11;-;   23;-;    3;-;  111;-;  327;-;  271;-;   19;-
4408;5116;05;A;  42;220623; 4;w;09; 2643;s; 2925;-;  462;s;  492;-; 2139;s; 1747;s;  385;s;    7;s;   23;s;    3;s;  140;s;  319;s;  265;s;   19;s; 2387;-; 2091;-;  286;-;   10;-;   21;-;    3;-;  148;-;  341;-;  278;-;   25;-
4408;5116;05;A;  42;220623; 4;w;10; 2364;s; 2496;-;  475;s;  574;-; 1838;s; 1508;s;  321;s;    9;s;   30;s;    5;s;  120;s;  350;s;  288;s;   21;s; 1880;-; 1650;-;  219;-;   11;-;   21;-;    5;-;  138;-;  431;-;  365;-;   21;-
4408;5116;05;A;  42;220623; 4;w;11; 1881;-; 2074;-;  499;-;  488;-; 1343;-; 1110;-;  224;-;    9;-;   17;-;    7;-;  129;-;  363;-;  311;-;   22;-; 1536;-; 1312;-;  215;-;    9;-;   22;-;    5;-;  132;-;  351;-;  288;-;   28;-
4408;5116;05;A;  42;220623; 4;w;12; 2143;-; 2007;-;  544;-;  494;-; 1558;-; 1321;-;  229;-;    8;-;   24;-;    2;-;  119;-;  423;-;  345;-;   17;-; 1470;-; 1222;-;  236;-;   12;-;   21;-;    1;-;  110;-;  383;-;  331;-;   22;-
4408;5116;05;A;  42;220623; 4;w;13; 2354;-; 2189;-;  445;-;  479;-; 1851;-; 1589;-;  245;-;   17;-;   23;-;    5;-;  100;-;  340;-;  265;-;   35;-; 1661;-; 1415;-;  236;-;   10;-;   25;-;    6;-;  119;-;  354;-;  297;-;   24;-
4408;5116;05;A;  42;220623; 4;w;14; 2625;s; 2334;-;  472;s;  418;-; 2098;s; 1813;s;  276;s;    9;s;   34;s;    6;s;  122;s;  344;s;  284;s;   21;s; 1865;-; 1601;-;  248;-;   16;-;   26;-;    6;-;  115;-;  297;-;  241;-;   25;-
4408;5116;05;A;  42;220623; 4;w;15; 2835;s; 2483;-;  419;s;  383;-; 2371;s; 2068;s;  297;s;    6;s;   24;s;    2;s;  105;s;  312;s;  256;s;   21;s; 2061;-; 1791;-;  261;-;    9;-;   22;-;    3;-;   97;-;  283;-;  226;-;   17;-
4408;5116;05;A;  42;220623; 4;w;16; 2855;s; 2651;-;  384;s;  347;-; 2426;s; 2122;s;  292;s;   12;s;   22;s;    4;s;   94;s;  286;s;  240;s;   23;s; 2260;-; 1921;-;  320;-;   19;-;   23;-;    1;-;  101;-;  245;-;  201;-;   21;-
4408;5116;05;A;  42;220623; 4;w;17; 2721;s; 2987;-;  355;s;  288;-; 2334;s; 2067;s;  258;s;    9;s;   13;s;    3;s;   83;s;  269;s;  222;s;   19;s; 2644;-; 2291;-;  334;-;   19;-;   24;-;    5;-;   67;-;  216;-;  187;-;   31;-
4408;5116;05;A;  42;220623; 4;w;18; 2659;-; 2646;-;  303;-;  252;-; 2319;-; 2085;-;  222;-;   12;-;   16;-;    2;-;   57;-;  244;-;  201;-;   21;-; 2350;-; 2056;-;  278;-;   16;-;   25;-;    5;-;   60;-;  187;-;  151;-;   19;-
4408;5116;05;A;  42;220623; 4;w;19; 2359;-; 2193;-;  291;-;  218;-; 2027;-; 1845;-;  171;-;   11;-;   19;-;    3;-;   36;-;  252;-;  194;-;   22;-; 1946;-; 1715;-;  221;-;   10;-;   10;-;    1;-;   50;-;  167;-;  138;-;   19;-
4408;5116;05;A;  42;220623; 4;w;20; 1681;-; 1533;-;  189;-;  137;-; 1481;-; 1351;-;  122;-;    8;-;    4;-;    4;-;   43;-;  142;-;  106;-;    7;-; 1373;-; 1208;-;  154;-;   11;-;   10;-;    1;-;   25;-;  111;-;   90;-;   13;-
4408;5116;05;A;  42;220623; 4;w;21; 1400;-; 1350;-;  144;-;  118;-; 1244;-; 1141;-;   91;-;   12;-;    5;-;    2;-;   25;-;  117;-;   95;-;    7;-; 1215;-; 1098;-;  110;-;    7;-;   12;-;    2;-;   24;-;   92;-;   72;-;    5;-
4408;5116;05;A;  42;220623; 4;w;22; 1223;-; 1057;-;  118;-;   90;-; 1091;-;  986;-;  102;-;    3;-;    7;-;    3;-;   16;-;   99;-;   81;-;    7;-;  957;-;  875;-;   73;-;    9;-;    6;-;    1;-;   16;-;   73;-;   54;-;    4;-
4408;5116;05;A;  42;220623; 4;w;23; 1047;-;  849;-;  116;-;   94;-;  917;-;  853;-;   59;-;    5;-;    7;-;    0;-;   16;-;  100;-;   79;-;    7;-;  745;-;  690;-;   52;-;    3;-;    6;-;    0;-;   20;-;   74;-;   64;-;    4;-
4408;5116;05;A;  42;220623; 4;w;24;  579;-;  541;-;   98;-;   69;-;  473;-;  430;-;   41;-;    2;-;    4;-;    2;-;   12;-;   84;-;   62;-;    4;-;  467;-;  422;-;   42;-;    3;-;    1;-;    0;-;    9;-;   60;-;   43;-;    4;-
4408;5116;05;A;  42;220624; 5;w;01;  374;-;  336;-;   85;-;   64;-;  289;-;  267;-;   20;-;    2;-;    0;-;    2;-;    9;-;   74;-;   52;-;    0;-;  269;-;  242;-;   26;-;    1;-;    1;-;    2;-;   10;-;   52;-;   39;-;    2;-
4408;5116;05;A;  42;220624; 5;w;02;  249;-;  211;-;   72;-;   63;-;  172;-;  153;-;   18;-;    1;-;    0;-;    0;-;   12;-;   60;-;   41;-;    5;-;  147;-;  125;-;   22;-;    0;-;    0;-;    0;-;   10;-;   53;-;   40;-;    1;-
4408;5116;05;A;  42;220624; 5;w;03;  222;-;  243;-;   85;-;   84;-;  134;-;  115;-;   18;-;    1;-;    1;-;    0;-;   21;-;   64;-;   43;-;    2;-;  152;-;  121;-;   31;-;    0;-;    2;-;    0;-;   11;-;   73;-;   53;-;    5;-
4408;5116;05;A;  42;220624; 5;w;04;  262;-;  314;-;  106;-;  121;-;  150;-;  132;-;   16;-;    2;-;    1;-;    0;-;   22;-;   84;-;   72;-;    5;-;  189;-;  166;-;   23;-;    0;-;    0;-;    2;-;   20;-;   99;-;   72;-;    4;-
4408;5116;05;A;  42;220624; 5;w;05;  561;-;  639;-;  173;-;  187;-;  377;-;  337;-;   38;-;    2;-;    1;-;    1;-;   42;-;  130;-;  112;-;   10;-;  443;-;  400;-;   42;-;    1;-;    4;-;    1;-;   42;-;  144;-;   97;-;    5;-
4408;5116;05;A;  42;220624; 5;w;06; 1706;-; 1672;-;  310;-;  332;-; 1381;-; 1216;-;  159;-;    6;-;    2;-;    3;-;   90;-;  217;-;  182;-;   13;-; 1314;-; 1179;-;  132;-;    3;-;   12;-;    2;-;   74;-;  256;-;  212;-;   14;-
4408;5116;05;A;  42;220624; 5;w;07; 2419;-; 2482;-;  426;-;  369;-; 1948;-; 1587;-;  358;-;    3;-;   20;-;    1;-;  111;-;  314;-;  260;-;   25;-; 2066;-; 1752;-;  313;-;    1;-;   12;-;    4;-;  108;-;  257;-;  211;-;   35;-
4408;5116;05;A;  42;220624; 5;w;08; 2468;-; 2936;-;  453;-;  461;-; 1972;-; 1653;-;  316;-;    3;-;   23;-;    1;-;  131;-;  321;-;  264;-;   20;-; 2436;-; 2160;-;  275;-;    1;-;   19;-;    4;-;  125;-;  332;-;  272;-;   20;-
4408;5116;05;A;  42;220624; 5;w;09; 1988;-; 2296;-;  423;-;  471;-; 1529;-; 1247;-;  276;-;    6;-;   17;-;    6;-;  102;-;  315;-;  258;-;   19;-; 1775;-; 1536;-;  234;-;    5;-;   19;-;    1;-;  141;-;  329;-;  272;-;   31;-
4408;5116;05;A;  42;220624; 5;w;10; 1997;-; 1957;-;  450;-;  413;-; 1500;-; 1216;-;  279;-;    5;-;   25;-;    1;-;  107;-;  342;-;  272;-;   22;-; 1500;-; 1292;-;  206;-;    2;-;   25;-;    3;-;  109;-;  301;-;  246;-;   19;-
4408;5116;05;A;  42;220624; 5;w;11; 2110;-; 2020;-;  458;-;  469;-; 1612;-; 1341;-;  268;-;    3;-;   20;-;    4;-;  107;-;  347;-;  278;-;   20;-; 1506;-; 1265;-;  239;-;    2;-;   25;-;    6;-;  124;-;  339;-;  269;-;   20;-
4408;5116;05;A;  42;220624; 5;w;12; 2401;s; 2283;-;  479;s;  444;-; 1884;s; 1585;s;  296;s;    3;s;   18;s;    6;s;  135;s;  338;s;  278;s;   20;s; 1780;-; 1507;-;  269;-;    4;-;   35;-;    4;-;   96;-;  344;-;  288;-;   24;-
4408;5116;05;A;  42;220624; 5;w;13; 2717;s; 2650;-;  431;s;  447;-; 2240;s; 1939;s;  300;s;    1;s;   24;s;    5;s;  125;s;  301;s;  240;s;   22;s; 2147;-; 1854;-;  289;-;    4;-;   33;-;    3;-;  122;-;  322;-;  263;-;   23;-
4408;5116;05;A;  42;220624; 5;w;14; 2627;s; 3126;-;  389;s;  474;-; 2201;s; 1890;s;  309;s;    2;s;   19;s;    2;s;  113;s;  274;s;  225;s;   18;s; 2583;-; 2229;-;  346;-;    8;-;   35;-;    4;-;  124;-;  346;-;  290;-;   34;-
4408;5116;05;A;  42;220624; 5;w;15; 2885;s; 2955;-;  327;s;  382;-; 2507;s; 2226;s;  278;s;    3;s;   22;s;    3;s;   84;s;  240;s;  199;s;   29;s; 2505;-; 2185;-;  315;-;    5;-;   40;-;    6;-;  113;-;  263;-;  207;-;   28;-
4408;5116;05;A;  42;220624; 5;w;16; 2776;s; 2623;-;  313;s;  292;-; 2434;s; 2188;s;  244;s;    2;s;   19;s;    5;s;   99;s;  209;s;  180;s;   10;s; 2281;-; 2041;-;  232;-;    8;-;   21;-;    0;-;   86;-;  206;-;  169;-;   29;-
4408;5116;05;A;  42;220624; 5;w;17; 2511;s; 2709;-;  268;s;  222;-; 2208;s; 1969;s;  231;s;    8;s;   20;s;    2;s;   72;s;  194;s;  159;s;   15;s; 2441;-; 2171;-;  265;-;    5;-;   27;-;    3;-;   66;-;  153;-;  127;-;   19;-
