TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4508;5113;05;A;  40;220201; 2;w;11; 2893;-; 3089;-;  404;-;  403;-; 2473;-; 2105;-;  367;-;    1;-;   14;-;    5;-;  113;-;  286;-;  241;-;    2;-; 2664;-; 2278;-;  385;-;    1;-;   19;-;    1;-;  126;-;  276;-;  228;-;    3;-
4508;5113;05;A;  40;220201; 2;w;12; 3079;-; 3158;-;  455;-;  459;-; 2605;-; 2233;-;  371;-;    1;-;   18;-;    5;-;  142;-;  308;-;  260;-;    1;-; 2675;-; 2288;-;  385;-;    2;-;   22;-;    2;-;  138;-;  319;-;  271;-;    2;-
4508;5113;05;A;  40;220201; 2;w;13; 3466;-; 3339;-;  448;-;  411;-; 2990;-; 2618;-;  369;-;    3;-;   22;-;    7;-;  128;-;  313;-;  263;-;    6;-; 2913;-; 2519;-;  392;-;    2;-;   13;-;    6;-;  132;-;  273;-;  221;-;    2;-
4508;5113;05;A;  40;220201; 2;w;14; 3835;-; 3529;-;  392;-;  375;-; 3427;-; 3038;-;  387;-;    2;-;   15;-;    4;-;  110;-;  278;-;  223;-;    1;-; 3123;-; 2721;-;  401;-;    1;-;   29;-;    8;-;  107;-;  260;-;  218;-;    2;-
4508;5113;05;A;  40;220201; 2;w;15; 3910;-; 3990;-;  336;-;  314;-; 3550;-; 3156;-;  392;-;    2;-;   16;-;    4;-;   78;-;  254;-;  214;-;    8;-; 3649;-; 3235;-;  414;-;    0;-;   25;-;    2;-;   85;-;  227;-;  194;-;    2;-
4508;5113;05;A;  40;220201; 2;w;16; 4253;-; 4473;-;  288;-;  317;-; 3933;-; 3464;-;  462;-;    7;-;   28;-;    3;-;   64;-;  221;-;  186;-;    4;-; 4137;-; 3664;-;  472;-;    1;-;   17;-;    7;-;   82;-;  228;-;  188;-;    2;-
4508;5113;05;A;  40;220201; 2;w;17; 4479;-; 4508;-;  237;-;  199;-; 4216;-; 3798;-;  418;-;    0;-;   22;-;    2;-;   47;-;  188;-;  157;-;    4;-; 4289;-; 3867;-;  420;-;    2;-;   16;-;    3;-;   43;-;  153;-;  126;-;    4;-
4508;5113;05;A;  40;220201; 2;w;18; 3895;-; 4099;-;  146;-;  161;-; 3734;-; 3487;-;  246;-;    1;-;   11;-;    1;-;   34;-;  111;-;   84;-;    4;-; 3921;-; 3633;-;  288;-;    0;-;   10;-;    2;-;   29;-;  130;-;  111;-;    7;-
4508;5113;05;A;  40;220201; 2;w;19; 3226;-; 3202;-;  131;-;   80;-; 3089;-; 2912;-;  177;-;    0;-;    5;-;    1;-;   18;-;  112;-;   89;-;    1;-; 3107;-; 2923;-;  184;-;    0;-;   13;-;    3;-;   14;-;   63;-;   53;-;    2;-
4508;5113;05;A;  40;220201; 2;w;20; 2386;-; 2277;-;  148;-;   95;-; 2227;-; 2086;-;  141;-;    0;-;   11;-;    2;-;   11;-;  135;-;  106;-;    0;-; 2176;-; 2039;-;  136;-;    1;-;    4;-;    3;-;   16;-;   76;-;   61;-;    2;-
4508;5113;05;A;  40;220201; 2;w;21; 1771;-; 1687;-;  109;-;   68;-; 1657;-; 1536;-;  121;-;    0;-;    4;-;    1;-;   12;-;   96;-;   64;-;    1;-; 1614;-; 1508;-;  105;-;    1;-;    5;-;    1;-;   10;-;   57;-;   47;-;    0;-
4508;5113;05;A;  40;220201; 2;w;22; 1416;-; 1213;-;   72;-;   69;-; 1339;-; 1259;-;   80;-;    0;-;    5;-;    1;-;    8;-;   63;-;   46;-;    0;-; 1142;-; 1050;-;   92;-;    0;-;    2;-;    1;-;   14;-;   54;-;   40;-;    0;-
4508;5113;05;A;  40;220201; 2;w;23;  988;-;  963;-;   76;-;   56;-;  909;-;  839;-;   69;-;    1;-;    1;-;    1;-;   10;-;   65;-;   44;-;    2;-;  906;-;  846;-;   59;-;    1;-;    1;-;    1;-;    9;-;   46;-;   27;-;    0;-
4508;5113;05;A;  40;220201; 2;w;24;  464;-;  507;-;   43;-;   54;-;  419;-;  373;-;   46;-;    0;-;    1;-;    1;-;    7;-;   35;-;   25;-;    1;-;  453;-;  418;-;   35;-;    0;-;    0;-;    0;-;    7;-;   47;-;   34;-;    0;-
4508;5113;05;A;  40;220202; 3;w;01;  289;-;  313;-;   51;-;   61;-;  237;-;  198;-;   39;-;    0;-;    1;-;    1;-;   10;-;   40;-;   31;-;    0;-;  251;-;  220;-;   31;-;    0;-;    0;-;    2;-;   13;-;   46;-;   32;-;    1;-
4508;5113;05;A;  40;220202; 3;w;02;  213;-;  232;-;   59;-;   73;-;  153;-;  132;-;   21;-;    0;-;    1;-;    1;-;    9;-;   49;-;   37;-;    0;-;  157;-;  106;-;   51;-;    0;-;    2;-;    1;-;   13;-;   59;-;   43;-;    0;-
4508;5113;05;A;  40;220202; 3;w;03;  162;-;  258;-;   52;-;   99;-;  109;-;   89;-;   20;-;    0;-;    1;-;    3;-;   15;-;   34;-;   28;-;    0;-;  159;-;   98;-;   61;-;    0;-;    0;-;    0;-;   17;-;   82;-;   46;-;    0;-
4508;5113;05;A;  40;220202; 3;w;04;  222;-;  276;-;   86;-;  122;-;  135;-;  108;-;   27;-;    0;-;    1;-;    1;-;   25;-;   60;-;   48;-;    0;-;  153;-;  126;-;   27;-;    0;-;    1;-;    0;-;   22;-;  100;-;   69;-;    0;-
4508;5113;05;A;  40;220202; 3;w;05;  516;-;  669;-;  144;-;  188;-;  369;-;  329;-;   40;-;    0;-;    3;-;    2;-;   40;-;  102;-;   90;-;    0;-;  480;-;  427;-;   52;-;    1;-;    1;-;    8;-;   40;-;  140;-;  118;-;    0;-
4508;5113;05;A;  40;220202; 3;w;06; 1752;-; 2027;-;  223;-;  296;-; 1522;-; 1383;-;  138;-;    1;-;    6;-;    2;-;   58;-;  163;-;  136;-;    1;-; 1726;-; 1534;-;  190;-;    2;-;    1;-;    5;-;   67;-;  224;-;  187;-;    4;-
4508;5113;05;A;  40;220202; 3;w;07; 3233;-; 3930;-;  237;-;  340;-; 2985;-; 2619;-;  363;-;    3;-;    8;-;    7;-;   77;-;  153;-;  120;-;    3;-; 3579;-; 3097;-;  479;-;    3;-;    8;-;    9;-;   89;-;  242;-;  195;-;    3;-
4508;5113;05;A;  40;220202; 3;w;08; 4240;-; 4559;-;  298;-;  335;-; 3928;-; 3472;-;  454;-;    2;-;   14;-;    3;-;   93;-;  202;-;  158;-;    0;-; 4197;-; 3721;-;  475;-;    1;-;   24;-;    4;-;   99;-;  232;-;  186;-;    3;-
4508;5113;05;A;  40;220202; 3;w;09; 3746;-; 3910;-;  340;-;  440;-; 3379;-; 2927;-;  449;-;    3;-;   21;-;    3;-;  100;-;  237;-;  196;-;    6;-; 3447;-; 2974;-;  470;-;    3;-;   18;-;    5;-;  156;-;  279;-;  235;-;    5;-
4508;5113;05;A;  40;220202; 3;w;10; 3127;-; 3378;-;  366;-;  430;-; 2735;-; 2361;-;  373;-;    1;-;   23;-;    6;-;  103;-;  257;-;  212;-;    3;-; 2915;-; 2514;-;  400;-;    1;-;   28;-;    5;-;  135;-;  290;-;  238;-;    5;-
4508;5113;05;A;  40;220202; 3;w;11; 2883;-; 3146;-;  397;-;  412;-; 2455;-; 2099;-;  353;-;    3;-;   27;-;    4;-;  108;-;  285;-;  242;-;    4;-; 2718;-; 2329;-;  387;-;    2;-;   14;-;    5;-;  109;-;  298;-;  255;-;    2;-
4508;5113;05;A;  40;220202; 3;w;12; 2955;-; 3275;-;  391;-;  462;-; 2527;-; 2200;-;  319;-;    8;-;   30;-;    1;-;  105;-;  285;-;  232;-;    7;-; 2789;-; 2396;-;  392;-;    1;-;   22;-;    1;-;  149;-;  312;-;  257;-;    2;-
4508;5113;05;A;  40;220202; 3;w;13; 3440;-; 3600;-;  392;-;  470;-; 3018;-; 2665;-;  349;-;    4;-;   22;-;    7;-;  107;-;  278;-;  225;-;    8;-; 3110;-; 2729;-;  376;-;    5;-;   19;-;    7;-;  135;-;  328;-;  278;-;    1;-
4508;5113;05;A;  40;220202; 3;w;14; 3749;-; 3752;-;  349;-;  360;-; 3362;-; 2970;-;  386;-;    6;-;   31;-;    3;-;   95;-;  251;-;  211;-;    7;-; 3356;-; 2954;-;  399;-;    3;-;   30;-;    6;-;   73;-;  281;-;  233;-;    6;-
4508;5113;05;A;  40;220202; 3;w;15; 3989;-; 3989;-;  338;-;  319;-; 3625;-; 3196;-;  421;-;    8;-;   22;-;    4;-;   78;-;  256;-;  216;-;    4;-; 3630;-; 3214;-;  408;-;    8;-;   33;-;    1;-;   93;-;  225;-;  174;-;    7;-
4508;5113;05;A;  40;220202; 3;w;16; 4268;-; 4499;-;  307;-;  286;-; 3938;-; 3474;-;  457;-;    7;-;   19;-;    3;-;   79;-;  225;-;  194;-;    4;-; 4180;-; 3709;-;  464;-;    7;-;   27;-;    2;-;   75;-;  209;-;  175;-;    6;-
4508;5113;05;A;  40;220202; 3;w;17; 4589;-; 4707;-;  244;-;  204;-; 4324;-; 3852;-;  464;-;    8;-;   17;-;    1;-;   53;-;  190;-;  148;-;    4;-; 4476;-; 4015;-;  453;-;    8;-;   21;-;    7;-;   58;-;  139;-;  121;-;    6;-
4508;5113;05;A;  40;220202; 3;w;18; 4290;-; 4266;-;  216;-;  155;-; 4049;-; 3744;-;  298;-;    7;-;   22;-;    1;-;   43;-;  172;-;  138;-;    3;-; 4094;-; 3784;-;  302;-;    8;-;   13;-;    0;-;   26;-;  129;-;  106;-;    4;-
4508;5113;05;A;  40;220202; 3;w;19; 3470;-; 3515;-;  148;-;  123;-; 3311;-; 3075;-;  231;-;    5;-;    9;-;    1;-;   23;-;  124;-;   96;-;    2;-; 3376;-; 3131;-;  243;-;    2;-;   13;-;    1;-;   20;-;  102;-;   86;-;    3;-
4508;5113;05;A;  40;220202; 3;w;20; 2510;-; 2320;-;  161;-;   97;-; 2334;-; 2197;-;  136;-;    1;-;   12;-;    1;-;   10;-;  150;-;  120;-;    3;-; 2214;-; 2062;-;  148;-;    4;-;    7;-;    2;-;   12;-;   83;-;   72;-;    2;-
4508;5113;05;A;  40;220202; 3;w;21; 1869;-; 1706;-;  125;-;   69;-; 1737;-; 1607;-;  126;-;    4;-;    5;-;    2;-;   14;-;  109;-;   73;-;    2;-; 1632;-; 1528;-;   99;-;    5;-;    5;-;    0;-;   10;-;   59;-;   46;-;    0;-
4508;5113;05;A;  40;220202; 3;w;22; 1453;-; 1405;-;   85;-;   63;-; 1359;-; 1261;-;   97;-;    1;-;    5;-;    1;-;    4;-;   80;-;   65;-;    4;-; 1340;-; 1229;-;  111;-;    0;-;    2;-;    0;-;    8;-;   55;-;   43;-;    0;-
4508;5113;05;A;  40;220202; 3;w;23; 1128;-; 1097;-;   74;-;   58;-; 1050;-;  970;-;   79;-;    1;-;    1;-;    3;-;    9;-;   62;-;   40;-;    3;-; 1036;-;  967;-;   69;-;    0;-;    2;-;    2;-;    8;-;   48;-;   33;-;    1;-
4508;5113;05;A;  40;220202; 3;w;24;  523;-;  563;-;   63;-;   46;-;  459;-;  414;-;   44;-;    1;-;    1;-;    1;-;    8;-;   54;-;   40;-;    0;-;  510;-;  455;-;   55;-;    0;-;    3;-;    0;-;    8;-;   38;-;   27;-;    4;-
4508;5113;05;A;  40;220203; 4;w;01;  295;-;  329;-;   52;-;   66;-;  241;-;  216;-;   25;-;    0;-;    0;-;    0;-;    8;-;   44;-;   36;-;    2;-;  259;-;  223;-;   36;-;    0;-;    1;-;    2;-;   10;-;   54;-;   38;-;    3;-
4508;5113;05;A;  40;220203; 4;w;02;  166;-;  262;-;   41;-;   63;-;  125;-;  107;-;   18;-;    0;-;    0;-;    2;-;   10;-;   29;-;   20;-;    0;-;  199;-;  154;-;   45;-;    0;-;    0;-;    0;-;    9;-;   54;-;   38;-;    0;-
4508;5113;05;A;  40;220203; 4;w;03;  191;-;  233;-;   59;-;   85;-;  130;-;  108;-;   22;-;    0;-;    2;-;    0;-;   19;-;   40;-;   29;-;    0;-;  146;-;   92;-;   54;-;    0;-;    2;-;    1;-;   11;-;   73;-;   44;-;    0;-
4508;5113;05;A;  40;220203; 4;w;04;  203;-;  280;-;   80;-;  118;-;  123;-;  104;-;   19;-;    0;-;    0;-;    1;-;   22;-;   57;-;   43;-;    0;-;  162;-;  125;-;   37;-;    0;-;    0;-;    0;-;   26;-;   92;-;   68;-;    0;-
4508;5113;05;A;  40;220203; 4;w;05;  526;-;  654;-;  136;-;  175;-;  387;-;  336;-;   51;-;    0;-;    3;-;    3;-;   36;-;   97;-;   81;-;    0;-;  476;-;  416;-;   59;-;    1;-;    3;-;    5;-;   34;-;  136;-;  114;-;    0;-
4508;5113;05;A;  40;220203; 4;w;06; 1742;-; 1999;-;  201;-;  282;-; 1530;-; 1394;-;  135;-;    1;-;    8;-;    1;-;   51;-;  149;-;  132;-;    3;-; 1711;-; 1541;-;  165;-;    5;-;    5;-;    6;-;   62;-;  214;-;  169;-;    1;-
4508;5113;05;A;  40;220203; 4;w;07; 3459;-; 3910;-;  290;-;  355;-; 3152;-; 2728;-;  421;-;    3;-;   14;-;    8;-;   96;-;  186;-;  155;-;    3;-; 3543;-; 3060;-;  480;-;    3;-;    9;-;    6;-;   94;-;  255;-;  209;-;    3;-
4508;5113;05;A;  40;220203; 4;w;08; 4345;-; 4570;-;  305;-;  353;-; 4014;-; 3549;-;  462;-;    3;-;   21;-;    2;-;   80;-;  223;-;  188;-;    5;-; 4196;-; 3697;-;  496;-;    3;-;   16;-;    3;-;  118;-;  232;-;  189;-;    5;-
4508;5113;05;A;  40;220203; 4;w;09; 3702;-; 3518;-;  384;-;  384;-; 3302;-; 2908;-;  393;-;    1;-;   15;-;    4;-;  106;-;  274;-;  233;-;    1;-; 3097;-; 2682;-;  414;-;    1;-;   13;-;    6;-;  127;-;  251;-;  201;-;   24;-
4508;5113;05;A;  40;220203; 4;w;10; 3103;-; 3427;-;  389;-;  444;-; 2686;-; 2314;-;  369;-;    3;-;   26;-;    5;-;  121;-;  263;-;  224;-;    2;-; 2957;-; 2607;-;  349;-;    1;-;   23;-;    4;-;  148;-;  292;-;  252;-;    3;-
4508;5113;05;A;  40;220203; 4;w;11; 2966;-; 3022;-;  430;-;  382;-; 2516;-; 2143;-;  371;-;    2;-;   17;-;    4;-;  129;-;  297;-;  246;-;    3;-; 2614;-; 2255;-;  358;-;    1;-;   21;-;    5;-;  110;-;  267;-;  227;-;    5;-
4508;5113;05;A;  40;220203; 4;w;12; 3034;-; 3208;-;  415;-;  446;-; 2593;-; 2215;-;  377;-;    1;-;   23;-;    3;-;  135;-;  277;-;  224;-;    3;-; 2733;-; 2343;-;  387;-;    3;-;   23;-;    3;-;  136;-;  307;-;  252;-;    6;-
4508;5113;05;A;  40;220203; 4;w;13; 3447;-; 3360;-;  431;-;  398;-; 2989;-; 2618;-;  366;-;    5;-;   22;-;    4;-;  125;-;  302;-;  247;-;    5;-; 2944;-; 2569;-;  373;-;    2;-;   17;-;    3;-;  126;-;  269;-;  230;-;    1;-
4508;5113;05;A;  40;220203; 4;w;14; 3763;-; 3543;-;  386;-;  338;-; 3344;-; 2969;-;  375;-;    0;-;   29;-;    5;-;  101;-;  280;-;  247;-;    4;-; 3173;-; 2804;-;  365;-;    4;-;   31;-;    3;-;   89;-;  246;-;  205;-;    1;-
4508;5113;05;A;  40;220203; 4;w;15; 3999;-; 4117;-;  373;-;  332;-; 3596;-; 3171;-;  422;-;    3;-;   23;-;    3;-;  100;-;  270;-;  221;-;    7;-; 3758;-; 3358;-;  399;-;    1;-;   23;-;    3;-;   90;-;  239;-;  193;-;    4;-
4508;5113;05;A;  40;220203; 4;w;16; 4424;-; 4620;-;  284;-;  274;-; 4113;-; 3600;-;  510;-;    3;-;   18;-;    6;-;   76;-;  202;-;  166;-;    9;-; 4321;-; 3805;-;  511;-;    5;-;   19;-;    2;-;   77;-;  195;-;  161;-;    6;-
4508;5113;05;A;  40;220203; 4;w;17; 4523;-; 4839;-;  241;-;  223;-; 4257;-; 3813;-;  442;-;    2;-;   19;-;    2;-;   48;-;  191;-;  152;-;    6;-; 4593;-; 4119;-;  469;-;    5;-;   17;-;    5;-;   58;-;  160;-;  133;-;    6;-
4508;5113;05;A;  40;220203; 4;w;18; 4377;-; 4179;-;  210;-;  152;-; 4140;-; 3830;-;  306;-;    4;-;   20;-;    1;-;   45;-;  164;-;  137;-;    7;-; 4011;-; 3712;-;  294;-;    5;-;   12;-;    1;-;   34;-;  117;-;   99;-;    4;-
4508;5113;05;A;  40;220203; 4;w;19; 3696;-; 3494;-;  167;-;   90;-; 3514;-; 3289;-;  220;-;    5;-;   12;-;    4;-;   28;-;  135;-;  105;-;    3;-; 3392;-; 3150;-;  240;-;    2;-;   10;-;    2;-;   12;-;   76;-;   63;-;    2;-
4508;5113;05;A;  40;220203; 4;w;20; 2540;-; 2439;-;  143;-;  103;-; 2387;-; 2235;-;  151;-;    1;-;    9;-;    3;-;   13;-;  127;-;   98;-;    1;-; 2319;-; 2130;-;  187;-;    2;-;   16;-;    4;-;   14;-;   85;-;   68;-;    1;-
4508;5113;05;A;  40;220203; 4;w;21; 1784;-; 1799;-;  111;-;   71;-; 1668;-; 1551;-;  115;-;    2;-;    5;-;    5;-;    7;-;   99;-;   69;-;    0;-; 1719;-; 1607;-;  111;-;    1;-;    8;-;    2;-;   13;-;   56;-;   45;-;    1;-
4508;5113;05;A;  40;220203; 4;w;22; 1455;-; 1395;-;   79;-;   52;-; 1370;-; 1289;-;   79;-;    2;-;    5;-;    1;-;    9;-;   69;-;   43;-;    1;-; 1340;-; 1251;-;   88;-;    1;-;    1;-;    0;-;    8;-;   44;-;   32;-;    2;-
4508;5113;05;A;  40;220203; 4;w;23; 1075;-; 1113;-;   66;-;   56;-; 1005;-;  905;-;   98;-;    2;-;    2;-;    1;-;   10;-;   55;-;   34;-;    2;-; 1049;-;  981;-;   67;-;    1;-;    4;-;    0;-;    9;-;   47;-;   31;-;    4;-
4508;5113;05;A;  40;220203; 4;w;24;  592;-;  612;-;   44;-;   60;-;  547;-;  497;-;   50;-;    0;-;    1;-;    1;-;    7;-;   36;-;   25;-;    0;-;  551;-;  514;-;   37;-;    0;-;    1;-;    0;-;   12;-;   48;-;   31;-;    0;-
4508;5113;05;A;  40;220204; 5;w;01;  312;-;  352;-;   45;-;   56;-;  266;-;  238;-;   28;-;    0;-;    1;-;    0;-;   11;-;   34;-;   23;-;    0;-;  294;-;  252;-;   42;-;    0;-;    1;-;    2;-;    6;-;   48;-;   36;-;    1;-
4508;5113;05;A;  40;220204; 5;w;02;  216;-;  245;-;   45;-;   75;-;  171;-;  146;-;   25;-;    0;-;    0;-;    1;-;   10;-;   34;-;   23;-;    0;-;  167;-;  126;-;   41;-;    0;-;    3;-;    0;-;   10;-;   65;-;   45;-;    0;-
4508;5113;05;A;  40;220204; 5;w;03;  205;-;  252;-;   59;-;   89;-;  145;-;  116;-;   29;-;    0;-;    0;-;    2;-;   13;-;   44;-;   35;-;    1;-;  161;-;  104;-;   57;-;    0;-;    2;-;    0;-;   15;-;   74;-;   45;-;    0;-
4508;5113;05;A;  40;220204; 5;w;04;  241;-;  296;-;   87;-;  105;-;  154;-;  122;-;   32;-;    0;-;    0;-;    0;-;   24;-;   63;-;   47;-;    0;-;  189;-;  138;-;   51;-;    0;-;    1;-;    2;-;   25;-;   78;-;   59;-;    1;-
4508;5113;05;A;  40;220204; 5;w;05;  531;-;  659;-;  145;-;  182;-;  384;-;  346;-;   38;-;    0;-;    2;-;    2;-;   50;-;   93;-;   78;-;    0;-;  472;-;  423;-;   48;-;    1;-;    3;-;    6;-;   49;-;  127;-;  106;-;    2;-
4508;5113;05;A;  40;220204; 5;w;06; 1677;-; 1876;-;  201;-;  276;-; 1469;-; 1323;-;  144;-;    2;-;    6;-;    3;-;   41;-;  157;-;  130;-;    1;-; 1589;-; 1410;-;  175;-;    4;-;    9;-;    4;-;   69;-;  203;-;  182;-;    2;-
4508;5113;05;A;  40;220204; 5;w;07; 3302;-; 3631;-;  282;-;  342;-; 3005;-; 2584;-;  417;-;    4;-;   11;-;    9;-;   79;-;  194;-;  154;-;    4;-; 3277;-; 2824;-;  452;-;    1;-;    8;-;    4;-;  109;-;  229;-;  189;-;    4;-
4508;5113;05;A;  40;220204; 5;w;08; 4169;-; 4371;-;  341;-;  364;-; 3804;-; 3350;-;  453;-;    1;-;   16;-;    2;-;  119;-;  220;-;  184;-;    8;-; 3982;-; 3465;-;  513;-;    4;-;   16;-;    0;-;  127;-;  237;-;  195;-;    9;-
4508;5113;05;A;  40;220204; 5;w;09; 3490;-; 3474;-;  401;-;  360;-; 3065;-; 2604;-;  460;-;    1;-;   19;-;    7;-;  112;-;  282;-;  241;-;    5;-; 3098;-; 2668;-;  428;-;    2;-;   14;-;    5;-;  138;-;  217;-;  183;-;    2;-
4508;5113;05;A;  40;220204; 5;w;10; 3127;-; 3158;-;  437;-;  425;-; 2665;-; 2268;-;  395;-;    2;-;   23;-;    5;-;  132;-;  300;-;  260;-;    2;-; 2691;-; 2285;-;  405;-;    1;-;   14;-;    4;-;  126;-;  295;-;  247;-;   28;-
4508;5113;05;A;  40;220204; 5;w;11; 3099;-; 2533;-;  380;-;  344;-; 2695;-; 2332;-;  361;-;    2;-;   23;-;    2;-;  109;-;  269;-;  226;-;    1;-; 2073;-; 1761;-;  311;-;    1;-;   17;-;    3;-;  111;-;  230;-;  184;-;   99;-
4508;5113;05;A;  40;220204; 5;w;12; 3386;-; 3018;-;  422;-;  386;-; 2940;-; 2499;-;  439;-;    2;-;   23;-;    5;-;  134;-;  283;-;  247;-;    1;-; 2568;-; 2212;-;  354;-;    2;-;   22;-;    5;-;  147;-;  234;-;  193;-;   42;-
4508;5113;05;A;  40;220204; 5;w;13; 3842;-; 3954;-;  371;-;  354;-; 3447;-; 3025;-;  416;-;    6;-;   20;-;    6;-;  118;-;  247;-;  196;-;    4;-; 3572;-; 3129;-;  439;-;    4;-;   23;-;    4;-;  111;-;  239;-;  198;-;    5;-
4508;5113;05;A;  40;220204; 5;w;14; 4316;-; 4327;-;  312;-;  314;-; 3961;-; 3500;-;  454;-;    7;-;   36;-;    4;-;   97;-;  211;-;  173;-;    7;-; 3974;-; 3544;-;  429;-;    1;-;   34;-;    3;-;   85;-;  226;-;  186;-;    5;-
4508;5113;05;A;  40;220204; 5;w;15; 4489;-; 4732;-;  261;-;  252;-; 4200;-; 3762;-;  433;-;    5;-;   23;-;    4;-;   67;-;  190;-;  166;-;    5;-; 4441;-; 4021;-;  418;-;    2;-;   28;-;    1;-;   79;-;  172;-;  141;-;   11;-
4508;5113;05;A;  40;220204; 5;w;16; 4453;-; 4523;-;  231;-;  202;-; 4193;-; 3838;-;  351;-;    4;-;   19;-;    2;-;   54;-;  175;-;  147;-;   10;-; 4285;-; 3863;-;  418;-;    4;-;   33;-;    5;-;   75;-;  122;-;  105;-;    3;-
4508;5113;05;A;  40;220204; 5;w;17; 4214;-; 4294;-;  171;-;  135;-; 4017;-; 3673;-;  340;-;    4;-;   21;-;    1;-;   42;-;  128;-;  103;-;    5;-; 4127;-; 3794;-;  328;-;    5;-;   30;-;    3;-;   35;-;   97;-;   76;-;    2;-
4508;5113;05;A;  40;220204; 5;w;18; 3734;-; 3901;-;  146;-;  130;-; 3567;-; 3311;-;  253;-;    3;-;   20;-;    2;-;   31;-;  113;-;   88;-;    1;-; 3758;-; 3483;-;  272;-;    3;-;   11;-;    3;-;   32;-;   95;-;   81;-;    2;-
4508;5113;05;A;  40;220204; 5;w;19; 3488;-; 3550;-;  115;-;   86;-; 3348;-; 3133;-;  211;-;    4;-;   21;-;    5;-;   20;-;   90;-;   69;-;    4;-; 3452;-; 3230;-;  221;-;    1;-;   11;-;    3;-;   23;-;   60;-;   54;-;    1;-
4508;5113;05;A;  40;220204; 5;w;20; 2580;-; 2635;-;  101;-;   78;-; 2473;-; 2312;-;  159;-;    2;-;    5;-;    8;-;   12;-;   81;-;   50;-;    1;-; 2544;-; 2403;-;  141;-;    0;-;    9;-;    2;-;   14;-;   62;-;   47;-;    4;-
4508;5113;05;A;  40;220204; 5;w;21; 2027;-; 1939;-;   86;-;   48;-; 1935;-; 1784;-;  150;-;    1;-;    5;-;    3;-;   10;-;   73;-;   52;-;    1;-; 1881;-; 1750;-;  131;-;    0;-;    9;-;    0;-;   12;-;   36;-;   26;-;    1;-
4508;5113;05;A;  40;220204; 5;w;22; 1520;-; 1524;-;   67;-;   39;-; 1447;-; 1354;-;   93;-;    0;-;    5;-;    1;-;    8;-;   58;-;   33;-;    1;-; 1481;-; 1362;-;  119;-;    0;-;    4;-;    1;-;    6;-;   32;-;   19;-;    0;-
4508;5113;05;A;  40;220204; 5;w;23; 1293;-; 1287;-;   61;-;   43;-; 1231;-; 1151;-;   80;-;    0;-;    1;-;    1;-;    6;-;   54;-;   39;-;    0;-; 1241;-; 1177;-;   63;-;    1;-;    3;-;    1;-;   10;-;   32;-;   20;-;    0;-
4508;5113;05;A;  40;220204; 5;w;24;  837;-;  912;-;   27;-;   40;-;  808;-;  753;-;   55;-;    0;-;    1;-;    1;-;    4;-;   22;-;   15;-;    1;-;  868;-;  830;-;   38;-;    0;-;    3;-;    0;-;    6;-;   34;-;   22;-;    1;-
4508;5113;05;A;  40;220205; 6;w;01;  646;-;  647;-;   48;-;   36;-;  598;-;  558;-;   40;-;    0;-;    0;-;    1;-;   12;-;   35;-;   25;-;    0;-;  610;-;  567;-;   43;-;    0;-;    1;-;    4;-;    6;-;   26;-;   18;-;    0;-
4508;5113;05;A;  40;220205; 6;w;02;  448;-;  445;-;   41;-;   58;-;  407;-;  383;-;   24;-;    0;-;    0;-;    2;-;    8;-;   31;-;   22;-;    0;-;  386;-;  341;-;   45;-;    0;-;    1;-;    3;-;    7;-;   48;-;   27;-;    0;-
4508;5113;05;A;  40;220205; 6;w;03;  307;-;  360;-;   36;-;   46;-;  271;-;  246;-;   25;-;    0;-;    0;-;    2;-;   12;-;   22;-;   13;-;    0;-;  312;-;  260;-;   52;-;    0;-;    2;-;    1;-;    6;-;   39;-;   19;-;    0;-
4508;5113;05;A;  40;220205; 6;w;04;  240;-;  320;-;   38;-;   68;-;  199;-;  180;-;   19;-;    0;-;    3;-;    2;-;    6;-;   30;-;   19;-;    0;-;  249;-;  208;-;   41;-;    0;-;    2;-;    3;-;   11;-;   54;-;   34;-;    1;-
4508;5113;05;A;  40;220205; 6;w;05;  304;-;  410;-;   62;-;   77;-;  240;-;  214;-;   26;-;    0;-;    2;-;    2;-;   21;-;   39;-;   26;-;    0;-;  330;-;  289;-;   41;-;    0;-;    3;-;    6;-;   20;-;   51;-;   42;-;    0;-
4508;5113;05;A;  40;220205; 6;w;06;  644;-;  642;-;   74;-;   71;-;  567;-;  503;-;   62;-;    2;-;    3;-;    1;-;   31;-;   42;-;   32;-;    0;-;  563;-;  507;-;   56;-;    0;-;    6;-;    6;-;   13;-;   52;-;   42;-;    2;-
